,case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
205021,1660237,Discount Meat & Produce Fresh Market,Discount Meat Company,341 W. 79th St,Chicago,IL,60686.0,445110,Supermarkets and Other Grocery (except Convenience) Stores,10,0.0,6,7696.54,6,2010-06-27,2012-06-24,10,,7696.54,6,1518.0,6178.54,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
205128,1671156,"Jernberg Industries, Inc.","Jernberg Industries, , Inc",328 W 40th PL,Chicago,IL,60609.0,332111,Iron and Steel Forging,6,0.0,5,205.96,5,2010-10-24,2012-10-21,6,,205.96,5,0.0,205.96,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
205130,1671158,Chicago Transit Authority,Chicago Transit Authority,1702 E. 103rd St.,Chicago,IL,60617.0,09770,Local Transit Systems,0,0.0,1,0.0,0,2012-09-08,2012-12-17,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
205430,1442779,Career Staff Unlimited,Career Staff Unlimited,444 N. Wells St.,Chicago,IL,60610.0,56132,Temporary Help Services,1,0.0,1,999.64,1,2005-04-17,2006-06-23,1,,999.64,1,0.0,999.64,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
205561,1655581,Shop & Save Market/Chicago,Archer Advisors LLC,5829 S. Archer Ave,Chicago,IL,60638.0,44511,Supermarkets and Other Grocery (except Convenience) Stores,1,0.0,0,0.0,0,2010-05-08,2012-05-07,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
205893,1688917,Chicago Transit Authority,Chicago Transit Authority,358 S. Kedzie,Chicago,IL,60612.0,09770,Local Transit Systems,0,0.0,1,0.0,0,2013-02-18,2013-02-19,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
205985,1387046,Metropolitan Limousine,"Metropolitan Limousine, Inc",845 N. Michigan Avenue,Chicago,IL,60611.0,485320,Limousine Service,18,0.0,18,24198.44,18,2003-01-08,2005-01-07,18,,24198.44,18,0.0,24198.44,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206090,1649837,Velasquez Mufflers for Less Vincennes,Payton Corporation IV,8234 S. Vincennes,Chicago,IL,60620.0,81111,Automotive Mechanical and Electrical Repair and Maintenance,11,0.0,7,38631.5,7,2009-03-23,2011-03-22,11,,38631.5,7,13168.2,25463.3,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206091,1649841,Velasquez and Sons Berwyn,La Estacion Corp VI,6440 W. Ogden Ave.,Chicago,IL,60617.0,81111,Automotive Mechanical and Electrical Repair and Maintenance,4,0.0,2,34078.4,2,2009-03-23,2011-03-22,4,,34078.4,2,17318.4,16760.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206094,1649854,Velasquez and Sons Mufflers for Less Archer,Payton Corp IX,5317 Archer Avenue,Chicago,IL,60632.0,81111,Automotive Mechanical and Electrical Repair and Maintenance,31,0.0,19,98047.2,19,2009-03-23,2011-03-22,31,,98047.2,19,40549.8,57497.4,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206184,1660784,Al's #1 Italian Beef,Garfield Beef Inc.,5441 S. Wentworth,Chicago,IL,60609.0,722211,Limited-Service Restaurants,6,770.0,5,17667.77,5,2010-08-01,2012-08-04,6,R,17667.77,5,0.0,17667.77,0.0,770.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206382,1681283,The Nurse Source,The Nurse Source,6160 N Cicero Suite 124,Chicago,IL,60646.0,561330,Professional Employer Organizations,2,0.0,1,0.0,0,2011-01-15,2013-01-14,2,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206384,1681287,Chicago Housing Authority,Chicago Housing Authority,60 E Van Buren,Chicago,IL,60605.0,09890,Other Local Governmental Facilities,0,0.0,1,0.0,0,2012-11-13,2013-01-25,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
206639,1642038,Bolts Design,"Bolts Design, Inc",4534 W. North Avenue,Chicago,IL,60639.0,315299,All Other Cut and Sew Apparel Manufacturing,31,0.0,26,0.0,0,2010-01-14,2012-01-14,31,R,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
207255,1650712,ABM Janitorial Services-North Central,"ABM Janitorial Services - North Central, Inc","180 N LaSalle Street, Suite 1700",Chicago,IL,60601.0,561720,Janitorial Services,2,220.0,1,10799.75,1,2010-06-25,2012-05-12,2,R,10799.75,1,0.0,10799.75,0.0,220.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
207810,1643903,Pepe's Restaurant,Harlem Avenue Pepe's Inc.,4610 N. Harlem,Chicago,IL,60656.0,722110,Full-Service Restaurants,6,0.0,6,10895.56,6,2010-03-06,2012-03-04,6,,10895.56,6,0.0,10895.56,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
207820,1644470,Yolk Streeterville,"Kpokos IV, Inc.",355 E. Ohio Street,Chicago,IL,60611.0,722110,Full-Service Restaurants,10,0.0,8,11702.07,8,2010-02-08,2012-02-05,9,,11702.07,8,0.0,11702.07,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
207926,1661665,Habilitative Systems,"Habilitative Systems, Inc.",415 S. Kilpatrick,Chicago,IL,60644.0,62419,Other Individual and Family Services,95,0.0,62,120502.62,62,2012-05-16,2012-06-30,95,,120502.62,62,107278.33,13224.29,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
208346,1568599,"Braz Trans, Inc","Braz Trans, Inc.",2801 E. 104th St.,Chicago,IL,60617.0,4841,General Freight Trucking,4,0.0,4,1045.32,4,2008-03-15,2010-03-14,4,,1045.32,4,1045.32,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
208373,1776876,"Allcity Cleaning & Maintenance Services, Inc.","Allcity Cleaning & Maintenance Services, Inc.",3216 N. Oriole Ave,Chicago,IL,60634.0,561720,Janitorial Services,0,0.0,0,0.0,0,2013-12-02,2015-12-01,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2016-02-19 01:00:04.033000 AMERICA/NEW_YORK
208778,1690199,3600 Condo Association,3600 Condominium Association,3600 N Lake Shore Dr,Chicago,IL,60613.0,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",4,0.0,3,2306.94,3,2011-04-17,2013-04-13,4,,2306.94,3,0.0,2306.94,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
208790,1690288,Christy Webber Landscapes,Christy Webber & Co,2900 W. Ferdinand St.,Chicago,IL,60612.0,561730,Landscaping Services,0,0.0,0,0.0,0,2011-05-01,2013-04-17,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
208806,1690377,Mexico Sons Muffler and Brakes,"MGD Mufflers, Inc.",5700 S. Western Ave.,Chicago,IL,60636.0,811198,All Other Automotive Repair and Maintenance,0,0.0,0,0.0,0,2011-04-09,2013-04-06,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
209674,1662426,Holiday Inn Express Magnificent Mile,HCP Oxford OBG Cass Property Company LLC,640 N. Wabash,Chicago,IL,60611.0,7211,Traveler Accommodation,0,0.0,0,0.0,0,2010-07-18,2012-07-18,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210039,1544137,New World Laundry,Fletcher Laundry I,6049 S Halsted,Chicago,IL,60621.0,812310,Coin-Operated Laundries and Drycleaners,1,0.0,0,0.0,0,2007-08-12,2009-08-11,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210076,1563915,Jiffy Lube,"BJKJ Enterprises, LLC",2401 N. Austin Ave.,Chicago,IL,60639.0,81119,Other Automotive Repair and Maintenance,7,0.0,6,450.86,6,2008-06-04,2009-10-15,7,,450.86,6,0.0,450.86,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210141,1646178,Stroger Hospital,Cook County Government,1801 W Harrison,Chicago,IL,60610.0,622110,General Medical and Surgical Hospitals,11,0.0,10,5495.61,10,2010-03-13,2012-03-06,11,R,5495.61,10,0.0,5495.61,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210146,1652666,Parliament Builders,"Parliament Builders, Inc.",4455 S Knox,Chicago,IL,60632.0,238220,"Plumbing, Heating, and Air-Conditioning Contractors",7,0.0,3,23241.74,3,2012-03-05,2012-04-27,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,7,23241.74,3,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210352,1672818,Chicago Transit Authority,Chicago Transit Authority,642 N Pulaski,Chicago,IL,60624.0,09770,Local Transit Systems,0,0.0,1,0.0,0,2012-09-10,2012-10-09,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210632,1647927,Talx ( A division of Equifax),"Talx UCM Services, Inc.",5519 N. Cumberland #1002,Chicago,IL,60656.0,5223,Activities Related to Credit Intermediation,5,0.0,4,7412.77,4,2010-04-01,2012-04-01,5,,7412.77,4,0.0,7412.77,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210689,1635461,Diamond Waste & Recycling,Diamond Waste & Recycling Corporation,8149 S. Wallace St,Chicago,IL,60620.0,562111,Solid Waste Collection,5,0.0,5,41812.68,5,2009-12-18,2011-12-18,5,,41812.68,5,0.0,41812.68,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210853,1666333,Chicago State University,Board of Trustees of Chicago State University,9501 S King Dr Adm. 203,Chicago,IL,60628.0,09220,State Institutions of Higher Education,0,0.0,1,0.0,0,2012-06-01,2012-07-31,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
210892,1669945,Dearborn Wholesale Grocers,"Dearborn Wholesale Grocers, Inc.",2801 S. Western Ave.,Chicago,IL,60608.0,424490,Other Grocery and Related Products Merchant Wholesalers,2,0.0,1,5275.44,1,2012-06-01,2012-10-01,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,2,5275.44,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
